reference,id,source,type,business,price,price_num,price_m2,area_m2,private_area,private_area_num,total_area,total_area_num,land_area,land_area_num,dorms,suites,bathrooms,parking,floor,address_complete,street,number,neighborhood,city,uf,latitude,longitude,advertiser,updated_days,url
16120000145,d41442b2-03d7-4ebc-8473-58aabd4f4fa1,sub100,Apartamento,Venda,"550.000,00",550000.0,8730.16,63.0,"63,00",63.0,"0,00",0.0,"0,00",0.0,2,0,2,1,10,"Avenida Senador Petrônio Portela,  - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,,Jardim Aclimação,Maringá,PR,-23.447294494143,-51.911971958316,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120000145/venda/apartamento-em-maringa-pr/jardim-aclimacao
2020007390,d514596f-ea80-4d15-a3af-78fdda26d715,sub100,Casa,Venda,"550.000,00",550000.0,3503.18,157.0,"0,00",0.0,"157,00",157.0,"157,00",157.0,2,1,3,1,,"Rua Diamante, 221 - Jardim Real, Maringá - PR",Rua Diamante,221,Jardim Real,Maringá,PR,-23.3943151,-51.9540507,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007390/venda/casa-em-maringa-pr/jardim-real
2020006742,44865ad9-c456-4ed6-b329-4385080c15f5,sub100,Casa,Venda,"550.000,00",550000.0,4400.0,125.0,"0,00",0.0,"125,00",125.0,"125,00",125.0,2,1,3,2,,"Rua Pioneiro Arthur Carniato, 164, casa - Jardim Oriental, Maringá - PR",Rua Pioneiro Arthur Carniato,164,Jardim Oriental,Maringá,PR,-23.3703895,-51.9432087,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020006742/venda/casa-em-maringa-pr/jardim-oriental
2020007457,1ed4c5ec-1157-4ca7-8092-026e84f5b5be,sub100,Casa,Venda,"550.000,00",550000.0,3548.39,155.0,"0,00",0.0,"155,00",155.0,"300,00",300.0,2,1,2,3,,"Rua Orlândia, 788 - Parque das Laranjeiras, Maringá - PR",Rua Orlândia,788,Parque das Laranjeiras,Maringá,PR,-23.3910711,-51.963937,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007457/venda/casa-em-maringa-pr/parque-das-laranjeiras
2020007398,2cc84ada-2b45-4c89-b3b2-d208157b43ae,sub100,Apartamento,Venda,"550.000,00",550000.0,6707.32,82.0,"82,00",82.0,"141,00",141.0,"141,00",141.0,2,1,2,2,,"Rua Mitsuzo Taguchi, 460, bl b ap 101 - Vila Nova, Maringá - PR",Rua Mitsuzo Taguchi,460,Vila Nova,Maringá,PR,-23.4259859,-51.9044685,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007398/venda/apartamento-em-maringa-pr/vila-nova
21220000412,d1c33bed-0243-4ca1-8aae-ea24b32367e1,sub100,Apartamento,Venda,"558.000,00",558000.0,9300.0,60.0,"60,00",60.0,"104,00",104.0,"0,00",0.0,1,1,2,1,,"Rua Marechal Floriano Peixoto,  - Zona 07, Maringá - PR",Rua Marechal Floriano Peixoto,,Zona 07,Maringá,PR,-23.4148006439209,-51.93036651611328,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220000412/venda/apartamento-em-maringa-pr/zona-07
2020007293,02bca84b-9c51-42ae-8287-3169e9907098,sub100,Apartamento,Venda,"559.000,00",559000.0,8734.38,64.0,"64,00",64.0,"64,00",64.0,"64,00",64.0,1,1,2,1,,"Avenida Senador Petrônio Portela, 1021, ap 207 torre 1 sul - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,-23.4474032,-51.9118155,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007293/venda/apartamento-em-maringa-pr/jardim-aclimacao
31120000834,00bb20ac-5da8-4e25-94a5-2146c8641eb0,sub100,Apartamento,Venda,"560.000,00",560000.0,8877.62,63.08,"63,08",63.08,"98,60",98.6,"98,60",98.6,1,1,2,1,8,"Rua Marquês de Abrantes, 208 - Zona 07, Maringá - PR",Rua Marquês de Abrantes,208,Zona 07,Maringá,PR,-23.4161791,-51.9443556,Imobiliária Casa Nova,0,https://sub100.com.br/imoveis/31120000834/venda/apartamento-em-maringa-pr/zona-07
48120000387,f491e1ac-0569-4a7d-a82a-e224b866a1d0,sub100,Apartamento,Venda,"560.000,00",560000.0,8615.38,65.0,"65,00",65.0,"108,00",108.0,"108,00",108.0,2,1,2,1,,"Rua 28.225, 442 - Jardim Aclimação, Maringá - PR",Rua 28.225,442,Jardim Aclimação,Maringá,PR,-23.451261,-51.921913,Marilene Insaurralde,0,https://sub100.com.br/imoveis/48120000387/venda/apartamento-em-maringa-pr/jardim-aclimacao
2020007238,30be632b-4e10-4b80-a7a6-2386af2a06f9,sub100,Apartamento,Venda,"561.423,00",561423.0,9849.53,57.0,"57,00",57.0,"57,00",57.0,"57,00",57.0,1,1,2,1,,"Rua São Cristóvão, 1107, 104 - Zona 08, Maringá - PR",Rua São Cristóvão,1107,Zona 08,Maringá,PR,-23.4339355,-51.9092936,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007238/venda/apartamento-em-maringa-pr/zona-08
2020007568,258f5198-76e2-44e5-875e-516332f8e04f,sub100,Apartamento,Venda,"565.000,00",565000.0,8692.31,65.0,"65,00",65.0,"104,00",104.0,"104,00",104.0,1,1,2,1,,"Avenida Senador Petrônio Portela, 1021, ap t02 torre 1 sul - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1021,Jardim Aclimação,Maringá,PR,-23.4468443,-51.9119014,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007568/venda/apartamento-em-maringa-pr/jardim-aclimacao
31120000973,fe6ed95c-d4d3-42a7-be50-53d7c88e7802,sub100,Apartamento,Venda,"570.000,00",570000.0,7647.93,74.53,"74,53",74.53,"119,16",119.16,"0,00",0.0,2,1,2,1,,"Rua Doutor Saulo Porto Virmond, 973 - Chácara Paulista, Maringá - PR",Rua Doutor Saulo Porto Virmond,973,Chácara Paulista,Maringá,PR,-23.4419252,-51.9232444,Imobiliária Casa Nova,0,https://sub100.com.br/imoveis/31120000973/venda/apartamento-em-maringa-pr/chacara-paulista
420002122,e33c62af-5406-4bc8-94e1-a03a0148c263,sub100,Apartamento,Venda,"580.000,00",580000.0,7382.89,78.56,"78,56",78.56,"113,92",113.92,"0,00",0.0,2,1,2,1,2º,"Rua Pioneiro Romeu Pardini, 161, torre leiria - Galeão, Maringá - PR",Rua Pioneiro Romeu Pardini,161,Galeão,Maringá,PR,-23.45561300000001,-51.91952250000001,Bellakaza Negócios Imobiliários,0,https://sub100.com.br/imoveis/420002122/venda/apartamento-em-maringa-pr/galeao
21220000125,16de0801-05d7-483a-b1d1-47d047500c88,sub100,Casa,Venda,"585.000,00",585000.0,4642.86,126.0,"0,00",0.0,"126,00",126.0,"0,00",0.0,2,1,2,0,,"Rua Pedro Cano,  - Jardim Espanha, Maringá - PR",Rua Pedro Cano,,Jardim Espanha,Maringá,PR,-23.458454132080078,-51.96281051635742,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220000125/venda/casa-em-maringa-pr/jardim-espanha
420001410,33691826-56af-41c5-829f-b4da3f85694d,sub100,Casa,Venda,"590.000,00",590000.0,2368.05,249.15,"0,00",0.0,"249,15",249.15,"480,00",480.0,2,1,1,2,,"Rua Américo Brasiliense, 791 - Vila Morangueira, Maringá - PR",Rua Américo Brasiliense,791,Vila Morangueira,Maringá,PR,-23.41174539999998,-51.9227272,Bellakaza Negócios Imobiliários,0,https://sub100.com.br/imoveis/420001410/venda/casa-em-maringa-pr/vila-morangueira
420002045,7b284555-880b-4935-8729-6f0a56fd6348,sub100,Apartamento,Venda,"590.000,00",590000.0,5376.83,109.73,"109,73",109.73,"138,00",138.0,"0,00",0.0,2,1,2,1,5º,"Avenida Getúlio Vargas, 35 - Zona 01 Centro, Maringá - PR",Avenida Getúlio Vargas,35,Zona 01 Centro,Maringá,PR,-23.423474600000013,-51.93846580000002,Bellakaza Negócios Imobiliários,0,https://sub100.com.br/imoveis/420002045/venda/apartamento-em-maringa-pr/zona-01-centro
16120001018,b20ef9b5-2b74-4064-b136-a0d956768334,sub100,Apartamento,Venda,"598.000,00",598000.0,9492.06,63.0,"63,00",63.0,"104,00",104.0,"0,00",0.0,2,1,2,1,4,"Rua Ernesto Mariucci, 480 - Jardim Aclimação, Maringá - PR",Rua Ernesto Mariucci,480,Jardim Aclimação,Maringá,PR,-23.4477522,-51.9201116,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120001018/venda/apartamento-em-maringa-pr/jardim-aclimacao
21220002935,025ae391-f648-4ac0-870c-a702fcc0fb2b,sub100,Apartamento,Venda,"600.000,00",600000.0,8219.18,73.0,"73,00",73.0,"0,00",0.0,"0,00",0.0,1,1,2,2,,"Rua Estácio de Sá,  - Vila Bosque, Maringá - PR",Rua Estácio de Sá,,Vila Bosque,Maringá,PR,-23.4339968,-51.9270069,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220002935/venda/apartamento-em-maringa-pr/vila-bosque
62220000291,05c3bf9e-05c6-45d1-b649-3ebefadb5f4f,sub100,Apartamento,Venda,"630.000,00",630000.0,7590.36,83.0,"83,00",83.0,"0,00",0.0,"0,00",0.0,2,1,2,1,,"Rua Itapura, 420, 301 - Zona 03, Maringá - PR",Rua Itapura,420,Zona 03,Maringá,PR,-23.4304471,-51.9241513,Morialle Imóveis,0,https://sub100.com.br/imoveis/62220000291/venda/apartamento-em-maringa-pr/zona-03
2020007287,a3f0910f-1520-467f-9379-7e8da6c94927,sub100,Apartamento,Venda,"630.000,00",630000.0,4883.72,129.0,"129,00",129.0,"191,00",191.0,"191,00",191.0,3,1,2,1,6,"Rua Campos Sales, 664 - Zona 07, Maringá - PR",Rua Campos Sales,664,Zona 07,Maringá,PR,-23.4148099,-51.9460408,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007287/venda/apartamento-em-maringa-pr/zona-07
98920000189,57362f53-87c9-4a80-97ac-d42853b0da7f,sub100,Apartamento,Venda,"631.501,44",631501.44,12382.38,51.0,"51,00",51.0,"0,00",0.0,"0,00",0.0,1,1,1,1,,",  - Zona 07, Maringá - PR",,,Zona 07,Maringá,PR,-23.4123942,-51.9342613,GR21 Empreendimentos Imobiliários,1,https://sub100.com.br/imoveis/98920000189/venda/apartamento-em-maringa-pr/zona-07
64320000162,f3beab9e-51f8-4664-9f1f-fc247848ace9,sub100,Apartamento,Venda,"638.000,00",638000.0,8506.67,75.0,"75,00",75.0,"0,00",0.0,"0,00",0.0,1,1,2,0,,"Avenida Londrina, 93, apto 504 - Zona 08, Maringá - PR",Avenida Londrina,93,Zona 08,Maringá,PR,-23.4428083,-51.9127744,Casa Dom Imóveis,0,https://sub100.com.br/imoveis/64320000162/venda/apartamento-em-maringa-pr/zona-08
45420000160,03cdc070-e4de-419d-8d5e-b7a011f9c8ca,sub100,Apartamento,Venda,"639.500,00",639500.0,14534.09,44.0,"44,00",44.0,"0,00",0.0,"0,00",0.0,1,0,1,1,,"Avenida Senador Petrônio Portela, 1 - Jardim Aclimação, Maringá - PR",Avenida Senador Petrônio Portela,1,Jardim Aclimação,Maringá,PR,-23.4426412,-51.9218456,Elson Maia Corretor de Imóveis,0,https://sub100.com.br/imoveis/45420000160/venda/apartamento-em-maringa-pr/jardim-aclimacao
16120000988,a0e9385f-ceea-4df4-aee0-2bfef75e8475,sub100,Apartamento,Venda,"660.000,00",660000.0,8250.0,80.0,"80,00",80.0,"0,00",0.0,"0,00",0.0,2,1,2,1,8,"Avenida Bento Munhoz da Rocha Netto, 421 - Zona 07, Maringá - PR",Avenida Bento Munhoz da Rocha Netto,421,Zona 07,Maringá,PR,-23.4173514,-51.9286823,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120000988/venda/apartamento-em-maringa-pr/zona-07
16120001011,190971b9-845a-422a-9366-91327425724b,sub100,Apartamento,Venda,"670.000,00",670000.0,10000.0,67.0,"67,00",67.0,"0,00",0.0,"0,00",0.0,1,1,2,1,14,"Praça Santo Antônio, 86 - Vila Santo Antônio, Maringá - PR",Praça Santo Antônio,86,Vila Santo Antônio,Maringá,PR,-23.4081035,-51.9277137,Fujimóveis Empreendimentos Imobiliários,0,https://sub100.com.br/imoveis/16120001011/venda/apartamento-em-maringa-pr/vila-santo-antonio
420001708,489c24bb-3158-4cab-a488-10b04ed2b06e,sub100,Sobrado,Venda,"670.000,00",670000.0,4668.01,143.53,"0,00",0.0,"143,53",143.53,"194,02",194.02,2,1,4,2,,"Rua Assaí, 767 - Chácara Paulista, Maringá - PR",Rua Assaí,767,Chácara Paulista,Maringá,PR,-23.444873599999973,-51.9263378,Bellakaza Negócios Imobiliários,0,https://sub100.com.br/imoveis/420001708/venda/sobrado-em-maringa-pr/chacara-paulista
4720001128,d7d8b6a1-593c-40c4-be5a-7c77c9ed81ce,sub100,Apartamento,Venda,"670.000,00",670000.0,9852.94,68.0,"68,00",68.0,"88,00",88.0,"88,00",88.0,1,1,2,1,,"Rua Marechal Floriano Peixoto, 938, 101 - Zona 07, Maringá - PR",Rua Marechal Floriano Peixoto,938,Zona 07,Maringá,PR,-23.4147998,-51.9303667,MORAZO Inteligência Imobiliária,0,https://sub100.com.br/imoveis/4720001128/venda/apartamento-em-maringa-pr/zona-07
2020007610,fe7da717-d9d4-409c-8634-d5729f3fe003,sub100,Apartamento,Venda,"684.000,00",684000.0,7276.6,94.0,"94,00",94.0,"163,00",163.0,"163,00",163.0,2,1,1,2,,"Rua Padre Raimundo Le Goff, 797, 3° andar - Zona 07, Maringá - PR",Rua Padre Raimundo Le Goff,797,Zona 07,Maringá,PR,-23.4127031,-51.9407371,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007610/venda/apartamento-em-maringa-pr/zona-07
21220000298,82bae46e-178e-4868-9435-3a93394ba8b6,sub100,Casa,Venda,"700.000,00",700000.0,5833.33,120.0,"0,00",0.0,"120,00",120.0,"0,00",0.0,2,1,2,2,,"Rua Pioneiro Jones Sales Pontes,  - Jardim Munique, Maringá - PR",Rua Pioneiro Jones Sales Pontes,,Jardim Munique,Maringá,PR,-23.37229347229004,-51.95901870727539,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220000298/venda/casa-em-maringa-pr/jardim-munique
12720000002,6d5153aa-b39a-4d98-865a-89c9f30f03af,sub100,Apartamento,Venda,"701.807,00",701807.0,8794.57,79.8,"79,80",79.8,"150,36",150.36,"0,00",0.0,2,1,2,1,1,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,-23.449278707728,-51.925498408214,Monolux,0,https://sub100.com.br/imoveis/12720000002/venda/apartamento-em-maringa-pr/vila-marumby
43820000042,49fe1a78-cafb-4f8f-ac44-e677740398c5,sub100,Apartamento,Venda,"710.000,00",710000.0,7888.89,90.0,"90,00",90.0,"0,00",0.0,"0,00",0.0,2,1,2,2,9,"Rua Piratininga, 914 - Zona 01 Centro, Maringá - PR",Rua Piratininga,914,Zona 01 Centro,Maringá,PR,-23.4214744,-51.9347333,Junior Joda Soluções Imobiliárias,0,https://sub100.com.br/imoveis/43820000042/venda/apartamento-em-maringa-pr/zona-01-centro
40720004823,da79be2d-5fde-496d-ac60-173cfab1f7f9,sub100,Apartamento,Venda,"720.000,00",720000.0,7039.5,102.28,"102,28",102.28,"151,83",151.83,"0,00",0.0,2,1,2,1,,"Avenida João Paulino Vieira Filho, 943, edifício new park - Zona 01 Centro, Maringá - PR",Avenida João Paulino Vieira Filho,943,Zona 01 Centro,Maringá,PR,-23.4173424,-51.9422624,Ideal Maringá Imóveis,0,https://sub100.com.br/imoveis/40720004823/venda/apartamento-em-maringa-pr/zona-01-centro
99920001783,eb380650-442d-43eb-94af-6b201f906efd,sub100,Apartamento,Venda,"720.000,00",720000.0,9729.73,74.0,"74,00",74.0,"0,00",0.0,"0,00",0.0,1,1,2,1,,"Rua Doutor Saulo Porto Virmond, 956 - Chácara Paulista, Maringá - PR",Rua Doutor Saulo Porto Virmond,956,Chácara Paulista,Maringá,PR,-23.4419252,-51.92324439999999,Dubai Imóveis,0,https://sub100.com.br/imoveis/99920001783/venda/apartamento-em-maringa-pr/chacara-paulista
21220000432,ef42bb66-9466-4d2d-9b84-4988ac2df5b3,sub100,Apartamento,Venda,"725.000,00",725000.0,9797.3,74.0,"74,00",74.0,"112,00",112.0,"0,00",0.0,2,1,2,2,,"Rua Doutor Saulo Porto Virmond,  - Chácara Paulista, Maringá - PR",Rua Doutor Saulo Porto Virmond,,Chácara Paulista,Maringá,PR,-23.4419002532959,-51.92332458496094,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220000432/venda/apartamento-em-maringa-pr/chacara-paulista
2020007235,e0e8fc31-1dc3-44a2-b4f3-27caf0cd512a,sub100,Apartamento,Venda,"748.052,00",748052.0,10247.29,73.0,"73,00",73.0,"73,00",73.0,"73,00",73.0,3,0,2,1,9,"Rua São Cristóvão, 1107, 901 - Zona 08, Maringá - PR",Rua São Cristóvão,1107,Zona 08,Maringá,PR,-23.4339355,-51.9092936,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007235/venda/apartamento-em-maringa-pr/zona-08
12720000004,bbe47517-4548-49ea-8af5-0cdc33e57ac1,sub100,Apartamento,Venda,"762.830,06",762830.06,9559.27,79.8,"79,80",79.8,"150,36",150.36,"0,00",0.0,2,1,2,1,5,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,-23.449278707728,-51.925498408214,Monolux,0,https://sub100.com.br/imoveis/12720000004/venda/apartamento-em-maringa-pr/vila-marumby
12720000007,5f32fb89-654b-4fa8-ba89-e3240c4636d1,sub100,Apartamento,Venda,"781.115,62",781115.62,9773.72,79.92,"79,92",79.92,"165,66",165.66,"0,00",0.0,2,1,2,1,14,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,-23.449278707728,-51.925498408214,Monolux,0,https://sub100.com.br/imoveis/12720000007/venda/apartamento-em-maringa-pr/vila-marumby
34820000233,66339d79-776d-4ec4-aa7e-2b4611b40b20,sub100,Casa,Venda,"790.000,00",790000.0,7053.57,112.0,"0,00",0.0,"112,00",112.0,"155,00",155.0,2,1,3,2,,",  - Vila Santa Izabel, Maringá - PR",,,Vila Santa Izabel,Maringá,PR,-23.3857456,-51.9570269,Moose Imob,0,https://sub100.com.br/imoveis/34820000233/venda/casa-em-maringa-pr/vila-santa-izabel
2020007498,424502d9-21c5-440c-ab61-d3cf0d65b607,sub100,Sobrado,Venda,"796.000,00",796000.0,4279.57,186.0,"0,00",0.0,"186,00",186.0,"234,00",234.0,2,1,5,4,,"Rua Distrito Federal, 748 - Chácara Paulista, Maringá - PR",Rua Distrito Federal,748,Chácara Paulista,Maringá,PR,-23.4439561,-51.9265238,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007498/venda/sobrado-em-maringa-pr/chacara-paulista
3020000039,f4b9a2cf-94a3-4f43-9d74-64c600d90341,sub100,Apartamento,Venda,"800.000,00",800000.0,5705.73,140.21,"140,21",140.21,"210,93",210.93,"0,00",0.0,2,1,2,2,9,"Rua Arthur Thomas, 202 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,202,Zona 01 Centro,Maringá,PR,-23.4194131,-51.9394994,Proposta Consultoria de Imóveis,0,https://sub100.com.br/imoveis/3020000039/venda/apartamento-em-maringa-pr/zona-01-centro
43820000183,2473a173-8dc8-4c90-8df0-0060787ad4e0,sub100,Apartamento,Venda,"830.000,00",830000.0,8469.39,98.0,"98,00",98.0,"184,00",184.0,"0,00",0.0,2,1,2,2,8,"Rua Nardina Rodrigues Johansen, 183 - Loteamento Malbec, Maringá - PR",Rua Nardina Rodrigues Johansen,183,Loteamento Malbec,Maringá,PR,-23.4394213,-51.9245107,Junior Joda Soluções Imobiliárias,0,https://sub100.com.br/imoveis/43820000183/venda/apartamento-em-maringa-pr/loteamento-malbec
2520007580,3de777bb-c867-4fcd-8173-1f0ceb325408,sub100,Apartamento,Venda,"850.000,00",850000.0,10143.2,83.8,"83,80",83.8,"0,00",0.0,"0,00",0.0,1,1,1,2,,"Rua Cambira, 370, 606 - Zona 08, Maringá - PR",Rua Cambira,370,Zona 08,Maringá,PR,-23.439094,-51.9127899,Opção Imóveis,0,https://sub100.com.br/imoveis/2520007580/venda/apartamento-em-maringa-pr/zona-08
27120000066,c13d6394-e10d-4269-abba-b7d65a99ceae,sub100,Casa,Venda,"850.000,00",850000.0,7943.93,107.0,"0,00",0.0,"107,00",107.0,"150,00",150.0,2,1,3,2,,"Rua Pioneiro José Tel,  - Jardim Guaporé, Maringá - PR",Rua Pioneiro José Tel,,Jardim Guaporé,Maringá,PR,-23.442448155658397,-51.95651327222425,Cordeiro Negócios Imobiliários,0,https://sub100.com.br/imoveis/27120000066/venda/casa-em-maringa-pr/jardim-guapore
27120000158,986992a3-1543-4778-8345-6ab87440961a,sub100,Casa,Venda,"850.000,00",850000.0,7943.93,107.0,"0,00",0.0,"107,00",107.0,"150,00",150.0,2,1,3,2,,"Rua Pioneiro Domingos Salgueiro,  - Jardim Guaporé, Maringá - PR",Rua Pioneiro Domingos Salgueiro,,Jardim Guaporé,Maringá,PR,-23.44438820761603,-51.95810214871826,Cordeiro Negócios Imobiliários,0,https://sub100.com.br/imoveis/27120000158/venda/casa-em-maringa-pr/jardim-guapore
31120000851,aeb36158-1268-4641-86d0-b88f3f0a409a,sub100,Apartamento,Venda,"859.000,00",859000.0,9988.37,86.0,"86,00",86.0,"160,00",160.0,"160,00",160.0,2,1,2,2,10,"Rua Santos Dumont,  - Zona 01 Centro, Maringá - PR",Rua Santos Dumont,,Zona 01 Centro,Maringá,PR,-23.422097500000003,-51.92878600000001,Imobiliária Casa Nova,0,https://sub100.com.br/imoveis/31120000851/venda/apartamento-em-maringa-pr/zona-01-centro
66920000213,ba57c5c1-22f6-4104-870a-43334549d48a,sub100,Apartamento,Venda,"860.000,00",860000.0,11852.26,72.56,"72,56",72.56,"157,70",157.7,"0,00",0.0,2,1,1,2,17,"Rua Guaritá, 288 - Vila Bosque, Maringá - PR",Rua Guaritá,288,Vila Bosque,Maringá,PR,-23.435146963731,-51.92632730741,WEGG Construtora,0,https://sub100.com.br/imoveis/66920000213/venda/apartamento-em-maringa-pr/vila-bosque
60920000168,d8b98638-4caa-4639-8dea-848383566c2b,sub100,Casa,Venda,"890.000,00",890000.0,8476.19,105.0,"0,00",0.0,"105,00",105.0,"150,00",150.0,2,1,2,2,,"Rua Pioneiro Nereu Mazzer, 390 - Jardim Tóquio, Maringá - PR",Rua Pioneiro Nereu Mazzer,390,Jardim Tóquio,Maringá,PR,-23.3848079,-51.9235752,Jônatas Delgado Imóveis,0,https://sub100.com.br/imoveis/60920000168/venda/casa-em-maringa-pr/jardim-toquio
2020007522,513268e1-06a4-4a42-8cc7-ed896ec91350,sub100,Apartamento,Venda,"900.000,00",900000.0,4639.18,194.0,"194,00",194.0,"277,00",277.0,"277,00",277.0,2,1,4,2,,"Rua Joaquim Nabuco, 166, ap 11 - Zona 01 Centro, Maringá - PR",Rua Joaquim Nabuco,166,Zona 01 Centro,Maringá,PR,-23.4232641,-51.9467712,Lélo Imóveis,0,https://sub100.com.br/imoveis/2020007522/venda/apartamento-em-maringa-pr/zona-01-centro
48120000427,1d0e3d32-f7aa-45ca-b780-99a1f00d0f99,sub100,Casa,Venda,"900.000,00",900000.0,6870.23,131.0,"0,00",0.0,"131,00",131.0,"0,00",0.0,2,1,3,3,,"Rua Pioneiro Waltheir Maruchi, 16 - Jardim Ipanema, Maringá - PR",Rua Pioneiro Waltheir Maruchi,16,Jardim Ipanema,Maringá,PR,-23.458062,-51.918859,Marilene Insaurralde,0,https://sub100.com.br/imoveis/48120000427/venda/casa-em-maringa-pr/jardim-ipanema
62220000286,08376b90-c5e9-4bc5-974c-d3cf9dd79852,sub100,Casa,Venda,"900.000,00",900000.0,6428.57,140.0,"0,00",0.0,"140,00",140.0,"200,00",200.0,2,1,2,2,,"Rodovia Pr-317, 337 - Parque Industrial 200, Maringá - PR",Rodovia Pr-317,337,Parque Industrial 200,Maringá,PR,-23.3837563,-51.92325719999999,Morialle Imóveis,0,https://sub100.com.br/imoveis/62220000286/venda/casa-em-maringa-pr/parque-industrial-200
420001423,5e91fb32-4bd2-4231-86c9-554a645eaa42,sub100,Sobrado,Venda,"950.000,00",950000.0,4611.65,206.0,"0,00",0.0,"206,00",206.0,"279,00",279.0,8,0,3,1,,"Rua Professor Lauro Eduardo Werneck, 803 - Zona 07, Maringá - PR",Rua Professor Lauro Eduardo Werneck,803,Zona 07,Maringá,PR,-23.40941740000001,-51.93978130000001,Bellakaza Negócios Imobiliários,0,https://sub100.com.br/imoveis/420001423/venda/sobrado-em-maringa-pr/zona-07
64320000146,f4b19cc7-58d7-48f9-b861-733ccadfc746,sub100,Casa,Venda,"950.000,00",950000.0,4337.9,219.0,"0,00",0.0,"219,00",219.0,"0,00",0.0,3,1,3,2,,"Rua Pioneiro Arlindo Pedralli, 1857 - Parque das Laranjeiras, Maringá - PR",Rua Pioneiro Arlindo Pedralli,1857,Parque das Laranjeiras,Maringá,PR,-23.3894355,-51.9573675,Casa Dom Imóveis,0,https://sub100.com.br/imoveis/64320000146/venda/casa-em-maringa-pr/parque-das-laranjeiras
21220000367,dec86239-8177-4cc2-9697-dc2655e25bd9,sub100,Duplex,Venda,"990.000,00",990000.0,7857.14,126.0,"126,00",126.0,"219,00",219.0,"0,00",0.0,1,2,3,2,,"Rua Monsenhor Kimura,  - Vila Cleópatra, Maringá - PR",Rua Monsenhor Kimura,,Vila Cleópatra,Maringá,PR,-23.4385986328125,-51.93897247314453,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220000367/venda/duplex-em-maringa-pr/vila-cleopatra
21220002492,7b5240b8-63f4-4456-bb7a-c826cd84e1df,sub100,Casa,Venda,"990.000,00",990000.0,6513.16,152.0,"0,00",0.0,"152,00",152.0,"0,00",0.0,2,1,3,3,,"Rua Bogotá,  - Vila Morangueira, Maringá - PR",Rua Bogotá,,Vila Morangueira,Maringá,PR,-23.41085812262943,-51.92152797523517,Imobiliária Herval,1,https://sub100.com.br/imoveis/21220002492/venda/casa-em-maringa-pr/vila-morangueira
